2025-02-20 02:17:40.887286,XAUUSD,BUY,price:2928.874,sl:2927.874,tp:2930.874,lot_size:0.05
2025-02-20 02:17:46.282453,XAUUSD,BUY,price:2928.477,sl:2927.477,tp:2930.477,lot_size:0.05
2025-02-20 02:17:51.672574,XAUUSD,BUY,price:2928.552,sl:2927.552,tp:2930.552,lot_size:0.05
2025-02-20 02:17:57.024584,XAUUSD,BUY,price:2928.178,sl:2927.178,tp:2930.178,lot_size:0.05
2025-02-20 02:19:00.132491,XAUUSD,BUY,price:2930.244,sl:2929.244,tp:2932.244,lot_size:0.05
2025-02-20 02:19:05.492548,XAUUSD,BUY,price:2929.914,sl:2928.914,tp:2931.914,lot_size:0.05
2025-02-20 02:19:10.866725,XAUUSD,BUY,price:2930.008,sl:2929.008,tp:2932.008,lot_size:0.05
2025-02-20 02:19:16.222711,XAUUSD,BUY,price:2929.943,sl:2928.943,tp:2931.943,lot_size:0.05
2025-02-20 02:19:21.659715,XAUUSD,BUY,price:2929.728,sl:2928.728,tp:2931.728,lot_size:0.05
2025-02-20 02:19:27.035983,XAUUSD,BUY,price:2929.385,sl:2928.385,tp:2931.385,lot_size:0.05
2025-02-20 02:19:32.389194,XAUUSD,BUY,price:2929.318,sl:2928.318,tp:2931.318,lot_size:0.05
2025-02-20 02:19:37.862697,XAUUSD,BUY,price:2929.006,sl:2928.006,tp:2931.006,lot_size:0.05
2025-02-20 02:19:48.500141,XAUUSD,BUY,price:2929.043,sl:2928.043,tp:2931.043,lot_size:0.05
2025-02-20 02:50:02.889327,XAUUSD,BUY,price:2930.231,sl:2929.231,tp:2932.231,lot_size:0.05
2025-02-20 02:50:08.288822,XAUUSD,BUY,price:2930.414,sl:2929.414,tp:2932.414,lot_size:0.05
2025-02-20 02:50:13.650942,XAUUSD,BUY,price:2930.447,sl:2929.447,tp:2932.447,lot_size:0.05
2025-02-20 02:50:19.035722,XAUUSD,BUY,price:2930.666,sl:2929.666,tp:2932.666,lot_size:0.05
2025-02-20 02:50:24.403536,XAUUSD,BUY,price:2930.681,sl:2929.681,tp:2932.681,lot_size:0.05
2025-02-20 02:50:29.771478,XAUUSD,BUY,price:2930.471,sl:2929.471,tp:2932.471,lot_size:0.05
2025-02-20 02:50:35.231717,XAUUSD,BUY,price:2930.606,sl:2929.606,tp:2932.606,lot_size:0.05
2025-02-20 02:50:40.591398,XAUUSD,BUY,price:2930.77,sl:2929.77,tp:2932.77,lot_size:0.05
2025-02-20 02:50:45.952199,XAUUSD,BUY,price:2930.865,sl:2929.865,tp:2932.865,lot_size:0.05
2025-02-20 02:50:51.420912,XAUUSD,BUY,price:2930.922,sl:2929.922,tp:2932.922,lot_size:0.05
2025-02-20 02:50:56.840660,XAUUSD,BUY,price:2930.816,sl:2929.816,tp:2932.816,lot_size:0.05
2025-02-20 02:51:02.216298,XAUUSD,BUY,price:2930.873,sl:2929.873,tp:2932.873,lot_size:0.05
2025-02-20 02:51:18.160203,XAUUSD,BUY,price:2930.838,sl:2929.838,tp:2932.838,lot_size:0.05
2025-02-20 02:51:23.545131,XAUUSD,BUY,price:2930.848,sl:2929.848,tp:2932.848,lot_size:0.05
2025-02-20 02:51:28.887382,XAUUSD,BUY,price:2930.797,sl:2929.797,tp:2932.797,lot_size:0.05
2025-02-20 02:51:34.340970,XAUUSD,BUY,price:2930.822,sl:2929.822,tp:2932.822,lot_size:0.05
2025-02-20 02:51:39.751000,XAUUSD,BUY,price:2930.818,sl:2929.818,tp:2932.818,lot_size:0.05
2025-02-20 02:51:45.114965,XAUUSD,BUY,price:2930.887,sl:2929.887,tp:2932.887,lot_size:0.05
2025-02-20 02:54:01.844469,XAUUSD,BUY,price:2931.668,sl:2930.668,tp:2933.668,lot_size:0.05
2025-02-20 02:54:07.191721,XAUUSD,BUY,price:2931.647,sl:2930.647,tp:2933.647,lot_size:0.05
2025-02-20 02:54:12.552516,XAUUSD,BUY,price:2931.483,sl:2930.483,tp:2933.483,lot_size:0.05
2025-02-20 02:54:17.904678,XAUUSD,BUY,price:2931.613,sl:2930.613,tp:2933.613,lot_size:0.05
2025-02-20 02:54:23.272318,XAUUSD,BUY,price:2931.515,sl:2930.515,tp:2933.515,lot_size:0.05
2025-02-20 02:54:28.699676,XAUUSD,BUY,price:2931.53,sl:2930.53,tp:2933.53,lot_size:0.05
2025-02-20 02:54:34.086585,XAUUSD,BUY,price:2931.563,sl:2930.563,tp:2933.563,lot_size:0.05
2025-02-20 02:54:39.461775,XAUUSD,BUY,price:2931.542,sl:2930.542,tp:2933.542,lot_size:0.05
2025-02-20 02:54:44.907478,XAUUSD,BUY,price:2931.549,sl:2930.549,tp:2933.549,lot_size:0.05
2025-02-20 02:54:50.339186,XAUUSD,BUY,price:2931.523,sl:2930.523,tp:2933.523,lot_size:0.05
2025-02-20 02:54:55.736071,XAUUSD,BUY,price:2931.576,sl:2930.576,tp:2933.576,lot_size:0.05
2025-02-20 02:55:01.212974,XAUUSD,BUY,price:2931.959,sl:2930.959,tp:2933.959,lot_size:0.05
2025-02-20 02:55:06.559692,XAUUSD,BUY,price:2931.928,sl:2930.928,tp:2933.928,lot_size:0.05
2025-02-20 02:55:11.914441,XAUUSD,BUY,price:2931.888,sl:2930.888,tp:2933.888,lot_size:0.05
2025-02-20 02:55:17.286760,XAUUSD,BUY,price:2932.019,sl:2931.019,tp:2934.019,lot_size:0.05
2025-02-20 02:55:22.641797,XAUUSD,BUY,price:2932.015,sl:2931.015,tp:2934.015,lot_size:0.05
2025-02-20 02:55:28.050794,XAUUSD,BUY,price:2931.91,sl:2930.91,tp:2933.91,lot_size:0.05
2025-02-20 02:55:33.436756,XAUUSD,BUY,price:2932.123,sl:2931.123,tp:2934.123,lot_size:0.05
2025-02-20 02:55:38.786892,XAUUSD,BUY,price:2932.038,sl:2931.038,tp:2934.038,lot_size:0.05
2025-02-20 02:55:44.244947,XAUUSD,BUY,price:2932.062,sl:2931.062,tp:2934.062,lot_size:0.05
2025-02-20 02:55:49.665019,XAUUSD,BUY,price:2932.288,sl:2931.288,tp:2934.288,lot_size:0.05
2025-02-20 02:55:55.046702,XAUUSD,BUY,price:2932.423,sl:2931.423,tp:2934.423,lot_size:0.05
2025-02-20 02:56:00.505970,XAUUSD,BUY,price:2932.197,sl:2931.197,tp:2934.197,lot_size:0.05
2025-02-20 02:56:05.860161,XAUUSD,BUY,price:2932.136,sl:2931.136,tp:2934.136,lot_size:0.05
2025-02-20 03:00:59.793712,XAUUSD,BUY,price:2932.497,sl:2931.497,tp:2934.497,lot_size:0.05
2025-02-20 03:14:03.780764,XAUUSD,BUY,price:2933.421,sl:2932.421,tp:2935.421,lot_size:0.05
2025-02-20 03:14:09.132619,XAUUSD,BUY,price:2933.429,sl:2932.429,tp:2935.429,lot_size:0.05
2025-02-20 03:14:14.494172,XAUUSD,BUY,price:2933.175,sl:2932.175,tp:2935.175,lot_size:0.05
2025-02-20 03:14:19.868054,XAUUSD,BUY,price:2933.151,sl:2932.151,tp:2935.151,lot_size:0.05
2025-02-20 03:14:30.587829,XAUUSD,BUY,price:2932.829,sl:2931.829,tp:2934.829,lot_size:0.05
2025-02-20 03:14:35.954832,XAUUSD,BUY,price:2932.855,sl:2931.855,tp:2934.855,lot_size:0.05
2025-02-20 03:14:51.853488,XAUUSD,BUY,price:2932.886,sl:2931.886,tp:2934.886,lot_size:0.05
2025-02-20 03:26:04.930069,XAUUSD,BUY,price:2934.274,sl:2933.274,tp:2936.274,lot_size:0.05
2025-02-20 03:26:10.284075,XAUUSD,BUY,price:2934.201,sl:2933.201,tp:2936.201,lot_size:0.05
2025-02-20 03:26:15.635818,XAUUSD,BUY,price:2934.224,sl:2933.224,tp:2936.224,lot_size:0.05
2025-02-20 03:26:20.993369,XAUUSD,BUY,price:2934.214,sl:2933.214,tp:2936.214,lot_size:0.05
2025-02-20 03:26:26.346296,XAUUSD,BUY,price:2934.208,sl:2933.208,tp:2936.208,lot_size:0.05
2025-02-20 03:26:31.768119,XAUUSD,BUY,price:2934.284,sl:2933.284,tp:2936.284,lot_size:0.05
2025-02-20 03:26:37.128892,XAUUSD,BUY,price:2934.405,sl:2933.405,tp:2936.405,lot_size:0.05
2025-02-20 03:26:42.471189,XAUUSD,BUY,price:2934.485,sl:2933.485,tp:2936.485,lot_size:0.05
2025-02-20 03:26:47.922351,XAUUSD,BUY,price:2934.517,sl:2933.517,tp:2936.517,lot_size:0.05
2025-02-20 03:26:53.334310,XAUUSD,BUY,price:2934.363,sl:2933.363,tp:2936.363,lot_size:0.05
2025-02-20 03:26:58.695068,XAUUSD,BUY,price:2934.159,sl:2933.159,tp:2936.159,lot_size:0.05
2025-02-20 03:28:59.845849,XAUUSD,BUY,price:2934.797,sl:2933.797,tp:2936.797,lot_size:0.05
2025-02-20 03:29:05.214034,XAUUSD,BUY,price:2934.672,sl:2933.672,tp:2936.672,lot_size:0.05
2025-02-20 03:29:42.044561,XAUUSD,BUY,price:2934.601,sl:2933.601,tp:2936.601,lot_size:0.05
2025-02-20 03:29:47.391250,XAUUSD,BUY,price:2934.645,sl:2933.645,tp:2936.645,lot_size:0.05
2025-02-20 03:29:52.759806,XAUUSD,BUY,price:2934.662,sl:2933.662,tp:2936.662,lot_size:0.05
2025-02-20 03:32:04.377478,XAUUSD,BUY,price:2935.41,sl:2934.41,tp:2937.41,lot_size:0.05
2025-02-20 03:32:09.785840,XAUUSD,BUY,price:2935.613,sl:2934.613,tp:2937.613,lot_size:0.05
2025-02-20 03:32:15.158755,XAUUSD,BUY,price:2935.77,sl:2934.77,tp:2937.77,lot_size:0.05
2025-02-20 03:32:20.510349,XAUUSD,BUY,price:2935.702,sl:2934.702,tp:2937.702,lot_size:0.05
2025-02-20 03:32:25.866313,XAUUSD,BUY,price:2935.527,sl:2934.527,tp:2937.527,lot_size:0.05
2025-02-20 03:32:31.226834,XAUUSD,BUY,price:2935.512,sl:2934.512,tp:2937.512,lot_size:0.05
2025-02-20 03:32:36.669491,XAUUSD,BUY,price:2935.496,sl:2934.496,tp:2937.496,lot_size:0.05
2025-02-20 03:32:42.052222,XAUUSD,BUY,price:2935.609,sl:2934.609,tp:2937.609,lot_size:0.05
2025-02-20 03:32:47.408859,XAUUSD,BUY,price:2935.661,sl:2934.661,tp:2937.661,lot_size:0.05
2025-02-20 03:32:52.850498,XAUUSD,BUY,price:2935.829,sl:2934.829,tp:2937.829,lot_size:0.05
2025-02-20 03:32:58.243433,XAUUSD,BUY,price:2936.215,sl:2935.215,tp:2938.215,lot_size:0.05
2025-02-20 03:33:03.613942,XAUUSD,BUY,price:2935.914,sl:2934.914,tp:2937.914,lot_size:0.05
2025-02-20 03:33:09.077396,XAUUSD,BUY,price:2936.302,sl:2935.302,tp:2938.302,lot_size:0.05
2025-02-20 03:33:14.441714,XAUUSD,BUY,price:2936.372,sl:2935.372,tp:2938.372,lot_size:0.05
2025-02-20 03:33:19.792386,XAUUSD,BUY,price:2936.334,sl:2935.334,tp:2938.334,lot_size:0.05
2025-02-20 03:33:25.178728,XAUUSD,BUY,price:2936.214,sl:2935.214,tp:2938.214,lot_size:0.05
2025-02-20 03:33:30.545025,XAUUSD,BUY,price:2936.132,sl:2935.132,tp:2938.132,lot_size:0.05
2025-02-20 03:33:35.944635,XAUUSD,BUY,price:2936.016,sl:2935.016,tp:2938.016,lot_size:0.05
2025-02-20 03:33:41.322231,XAUUSD,BUY,price:2935.861,sl:2934.861,tp:2937.861,lot_size:0.05
2025-02-20 03:33:46.705289,XAUUSD,BUY,price:2935.833,sl:2934.833,tp:2937.833,lot_size:0.05
2025-02-20 03:33:52.116336,XAUUSD,BUY,price:2935.84,sl:2934.84,tp:2937.84,lot_size:0.05
